Material,Type,Shape,Coat/Functional Group,Synthesis_Method,Surface_Charge,Cell_Type,Cell_Tissue,Cell_Morphology,Cell_Age,Cell Line_Primary Cell,Test,Test_Indicator,Concentration (ug/ml),No_of_Cells (cells/well),Time (hr),Cell_Viability (%)
Pt,I,Sphere,FA,Chemical Reduction,Negative,MCF-7,Breast,Epithelial,Adult,L,CellTiterGlo,LuciferaseEnzyme,25,5000,48,65.321
Pt,I,Sphere,FA,Chemical Reduction,Negative,MCF-7,Breast,Epithelial,Adult,L,CellTiterGlo,LuciferaseEnzyme,50,5000,48,50.356
Pt,I,Sphere,FA,Chemical Reduction,Negative,MCF-7,Breast,Epithelial,Adult,L,CellTiterGlo,LuciferaseEnzyme,100,5000,48,37.53
Pt,I,Sphere,FA,Chemical Reduction,Negative,MCF-7,Breast,Epithelial,Adult,L,CellTiterGlo,LuciferaseEnzyme,200,5000,48,26.128
Pt,I,Sphere,FA,Chemical Reduction,Negative,MCF-7,Breast,Epithelial,Adult,L,CellTiterGlo,LuciferaseEnzyme,400,5000,48,16.865
Pt,I,Sphere,FA,Chemical Reduction,Negative,MCF-7,Breast,Epithelial,Adult,L,CellTiterGlo,LuciferaseEnzyme,25,5000,72,44.893
Pt,I,Sphere,FA,Chemical Reduction,Negative,MCF-7,Breast,Epithelial,Adult,L,CellTiterGlo,LuciferaseEnzyme,50,5000,72,34.204
Pt,I,Sphere,FA,Chemical Reduction,Negative,MCF-7,Breast,Epithelial,Adult,L,CellTiterGlo,LuciferaseEnzyme,100,5000,72,24.466
Pt,I,Sphere,FA,Chemical Reduction,Negative,MCF-7,Breast,Epithelial,Adult,L,CellTiterGlo,LuciferaseEnzyme,200,5000,72,16.39
Pt,I,Sphere,FA,Chemical Reduction,Negative,MCF-7,Breast,Epithelial,Adult,L,CellTiterGlo,LuciferaseEnzyme,400,5000,72,11.164
Pt,I,Sphere,FA,Chemical Reduction,Negative,IMR90,Lung,Fibroblast,Adult,L,CellTiterGlo,LuciferaseEnzyme,25,5000,24,79.426
Pt,I,Sphere,FA,Chemical Reduction,Negative,IMR90,Lung,Fibroblast,Adult,L,CellTiterGlo,LuciferaseEnzyme,50,5000,24,59.809
Pt,I,Sphere,FA,Chemical Reduction,Negative,IMR90,Lung,Fibroblast,Adult,L,CellTiterGlo,LuciferaseEnzyme,100,5000,24,50.239
Pt,I,Sphere,FA,Chemical Reduction,Negative,IMR90,Lung,Fibroblast,Adult,L,CellTiterGlo,LuciferaseEnzyme,200,5000,24,33.971
Pt,I,Sphere,FA,Chemical Reduction,Negative,IMR90,Lung,Fibroblast,Adult,L,CellTiterGlo,LuciferaseEnzyme,400,5000,24,19.856
Pt,I,Sphere,FA,Chemical Reduction,Negative,IMR90,Lung,Fibroblast,Adult,L,CellTiterGlo,LuciferaseEnzyme,25,5000,48,59.809
Pt,I,Sphere,FA,Chemical Reduction,Negative,IMR90,Lung,Fibroblast,Adult,L,CellTiterGlo,LuciferaseEnzyme,50,5000,48,48.086
Pt,I,Sphere,FA,Chemical Reduction,Negative,IMR90,Lung,Fibroblast,Adult,L,CellTiterGlo,LuciferaseEnzyme,100,5000,48,39.234
Pt,I,Sphere,FA,Chemical Reduction,Negative,IMR90,Lung,Fibroblast,Adult,L,CellTiterGlo,LuciferaseEnzyme,200,5000,48,29.665
Pt,I,Sphere,FA,Chemical Reduction,Negative,IMR90,Lung,Fibroblast,Adult,L,CellTiterGlo,LuciferaseEnzyme,400,5000,48,16.029
Pt,I,Sphere,FA,Chemical Reduction,Negative,IMR90,Lung,Fibroblast,Adult,L,CellTiterGlo,LuciferaseEnzyme,25,5000,72,45.215
Pt,I,Sphere,FA,Chemical Reduction,Negative,IMR90,Lung,Fibroblast,Adult,L,CellTiterGlo,LuciferaseEnzyme,50,5000,72,38.278
Pt,I,Sphere,FA,Chemical Reduction,Negative,IMR90,Lung,Fibroblast,Adult,L,CellTiterGlo,LuciferaseEnzyme,100,5000,72,29.665
Pt,I,Sphere,FA,Chemical Reduction,Negative,IMR90,Lung,Fibroblast,Adult,L,CellTiterGlo,LuciferaseEnzyme,200,5000,72,23.206
Pt,I,Sphere,FA,Chemical Reduction,Negative,IMR90,Lung,Fibroblast,Adult,L,CellTiterGlo,LuciferaseEnzyme,400,5000,72,14.593
IronOxide,I,Sphere,PEI,Commercial,Positive,SKOV-3,Ovary,Epithelial,Adult,L,MTS,TetrazoliumSalt,3.125,,48,70.872
IronOxide,I,Sphere,PEI,Commercial,Positive,SKOV-3,Ovary,Epithelial,Adult,L,MTS,TetrazoliumSalt,6.25,,48,8.9054
IronOxide,I,Sphere,PEI,Commercial,Positive,SKOV-3,Ovary,Epithelial,Adult,L,MTS,TetrazoliumSalt,12.5,,48,7.0501
IronOxide,I,Sphere,PEI,Commercial,Positive,SKOV-3,Ovary,Epithelial,Adult,L,MTS,TetrazoliumSalt,25,,48,3.525
IronOxide,I,Sphere,PEI,Commercial,Positive,SKOV-3,Ovary,Epithelial,Adult,L,MTS,TetrazoliumSalt,50,,48,2.7829
IronOxide,I,Sphere,PEI,Commercial,Positive,SKOV-3,Ovary,Epithelial,Adult,L,MTS,TetrazoliumSalt,100,,48,1.4842
IronOxide,I,Sphere,PEG,Commercial,Neutral,SKOV-3,Ovary,Epithelial,Adult,L,MTS,TetrazoliumSalt,3.125,,48,101.11
IronOxide,I,Sphere,PEG,Commercial,Neutral,SKOV-3,Ovary,Epithelial,Adult,L,MTS,TetrazoliumSalt,6.25,,48,102.23
IronOxide,I,Sphere,PEG,Commercial,Neutral,SKOV-3,Ovary,Epithelial,Adult,L,MTS,TetrazoliumSalt,12.5,,48,105.38
IronOxide,I,Sphere,PEG,Commercial,Neutral,SKOV-3,Ovary,Epithelial,Adult,L,MTS,TetrazoliumSalt,25,,48,91.466
IronOxide,I,Sphere,PEG,Commercial,Neutral,SKOV-3,Ovary,Epithelial,Adult,L,MTS,TetrazoliumSalt,50,,48,77.922
IronOxide,I,Sphere,PEG,Commercial,Neutral,SKOV-3,Ovary,Epithelial,Adult,L,MTS,TetrazoliumSalt,100,,48,56.215
IronOxide,I,Sphere,PEG,Commercial,Neutral,SKOV-3,Ovary,Epithelial,Adult,L,MTS,TetrazoliumSalt,3.125,,48,98.33
IronOxide,I,Sphere,PEG,Commercial,Neutral,SKOV-3,Ovary,Epithelial,Adult,L,MTS,TetrazoliumSalt,6.25,,48,99.629
IronOxide,I,Sphere,PEG,Commercial,Neutral,SKOV-3,Ovary,Epithelial,Adult,L,MTS,TetrazoliumSalt,12.5,,48,100
IronOxide,I,Sphere,PEG,Commercial,Neutral,SKOV-3,Ovary,Epithelial,Adult,L,MTS,TetrazoliumSalt,25,,48,98.887
IronOxide,I,Sphere,PEG,Commercial,Neutral,SKOV-3,Ovary,Epithelial,Adult,L,MTS,TetrazoliumSalt,50,,48,82.56
IronOxide,I,Sphere,PEG,Commercial,Neutral,SKOV-3,Ovary,Epithelial,Adult,L,MTS,TetrazoliumSalt,100,,48,66.605
MgO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.001,50000,12,97.03
MgO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.01,50000,12,100
MgO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.1,50000,12,100
MgO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,1,50000,12,97.03
MgO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,5,50000,12,93.399
MgO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,10,50000,12,93.399
MgO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,20,50000,12,92.739
MgO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,50,50000,12,86.799
MgO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,100,50000,12,73.597
Al2O3,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.001,50000,12,96.37
Al2O3,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.01,50000,12,95.05
Al2O3,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.1,50000,12,97.69
Al2O3,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,1,50000,12,99.67
Al2O3,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,5,50000,12,95.38
Al2O3,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,10,50000,12,96.37
Al2O3,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,20,50000,12,94.719
Al2O3,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,50,50000,12,97.03
Al2O3,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,100,50000,12,91.749
CuO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.001,50000,12,98.02
CuO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.01,50000,12,95.71
CuO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.1,50000,12,96.04
CuO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,1,50000,12,99.01
CuO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,5,50000,12,82.838
CuO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,10,50000,12,63.366
CuO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,20,50000,12,45.215
CuO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,50,50000,12,16.172
CuO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,100,50000,12,14.191
ZnO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.001,50000,12,95.724
ZnO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.01,50000,12,97.368
ZnO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.1,50000,12,100.33
ZnO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,1,50000,12,98.355
ZnO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,5,50000,12,91.776
ZnO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,10,50000,12,75
ZnO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,20,50000,12,63.816
ZnO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,50,50000,12,36.184
ZnO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,100,50000,12,33.224
IronOxide,I,Sphere,None,Commercial,Negative,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.001,50000,12,95.066
IronOxide,I,Sphere,None,Commercial,Negative,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.01,50000,12,95.066
IronOxide,I,Sphere,None,Commercial,Negative,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.1,50000,12,97.039
IronOxide,I,Sphere,None,Commercial,Negative,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,1,50000,12,97.039
IronOxide,I,Sphere,None,Commercial,Negative,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,5,50000,12,99.013
IronOxide,I,Sphere,None,Commercial,Negative,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,10,50000,12,99.013
IronOxide,I,Sphere,None,Commercial,Negative,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,20,50000,12,96.711
IronOxide,I,Sphere,None,Commercial,Negative,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,50,50000,12,98.355
IronOxide,I,Sphere,None,Commercial,Negative,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,100,50000,12,95.724
IronOxide,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.001,50000,12,99.013
IronOxide,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.01,50000,12,95.395
IronOxide,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.1,50000,12,98.355
IronOxide,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,1,50000,12,100.33
IronOxide,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,5,50000,12,97.039
IronOxide,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,10,50000,12,100
IronOxide,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,20,50000,12,97.039
IronOxide,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,50,50000,12,99.013
IronOxide,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,100,50000,12,97.039
MgO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.001,50000,24,99.016
MgO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.01,50000,24,98.361
MgO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.1,50000,24,98.361
MgO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,1,50000,24,95.41
MgO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,5,50000,24,87.213
MgO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,10,50000,24,85.246
MgO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,20,50000,24,82.295
MgO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,50,50000,24,72.131
MgO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,100,50000,24,62.623
Al2O3,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.001,50000,24,92.459
Al2O3,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.01,50000,24,96.066
Al2O3,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.1,50000,24,93.77
Al2O3,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,1,50000,24,97.377
Al2O3,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,5,50000,24,94.426
Al2O3,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,10,50000,24,95.738
Al2O3,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,20,50000,24,91.803
Al2O3,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,50,50000,24,91.803
Al2O3,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,100,50000,24,82.295
CuO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.001,50000,24,95.738
CuO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.01,50000,24,99.672
CuO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.1,50000,24,95.082
CuO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,1,50000,24,96.066
CuO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,5,50000,24,74.754
CuO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,10,50000,24,42.951
CuO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,20,50000,24,14.426
CuO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,50,50000,24,12.787
CuO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,100,50000,24,12.787
ZnO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.001,50000,24,92.131
ZnO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.01,50000,24,97.705
ZnO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.1,50000,24,96.066
ZnO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,1,50000,24,97.049
ZnO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,5,50000,24,71.475
ZnO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,10,50000,24,60.984
ZnO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,20,50000,24,42.623
ZnO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,50,50000,24,27.869
ZnO,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,100,50000,24,21.639
IronOxide,I,Sphere,None,Commercial,Negative,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.001,50000,24,95.738
IronOxide,I,Sphere,None,Commercial,Negative,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.01,50000,24,96.721
IronOxide,I,Sphere,None,Commercial,Negative,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.1,50000,24,98.033
IronOxide,I,Sphere,None,Commercial,Negative,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,1,50000,24,93.77
IronOxide,I,Sphere,None,Commercial,Negative,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,5,50000,24,88.525
IronOxide,I,Sphere,None,Commercial,Negative,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,10,50000,24,88.852
IronOxide,I,Sphere,None,Commercial,Negative,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,20,50000,24,92.131
IronOxide,I,Sphere,None,Commercial,Negative,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,50,50000,24,92.131
IronOxide,I,Sphere,None,Commercial,Negative,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,100,50000,24,89.508
IronOxide,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.001,50000,24,98.689
IronOxide,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.01,50000,24,100.66
IronOxide,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,0.1,50000,24,92.787
IronOxide,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,1,50000,24,95.738
IronOxide,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,5,50000,24,91.148
IronOxide,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,10,50000,24,92.787
IronOxide,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,20,50000,24,89.18
IronOxide,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,50,50000,24,89.18
IronOxide,I,Sphere,None,Commercial,Positive,HCMEC,Heart,Epithelial,Adult,P,MTT,TetrazoliumSalt,100,50000,24,92.787
SLN,O,Sphere,None,Emulsion-Solvent Evaporation ,Negative,A549,Lung,Epithelial,Adult,L,MTT,TetrazoliumSalt,823.5,100000,24,83.784
SLN,O,Sphere,None,Emulsion-Solvent Evaporation ,Negative,A549,Lung,Epithelial,Adult,L,MTT,TetrazoliumSalt,1462.8,100000,24,90.476
SLN,O,Sphere,None,Emulsion-Solvent Evaporation ,Negative,A549,Lung,Epithelial,Adult,L,MTT,TetrazoliumSalt,2607.3,100000,24,88.417
SLN,O,Sphere,None,Emulsion-Solvent Evaporation ,Negative,A549,Lung,Epithelial,Adult,L,MTT,TetrazoliumSalt,3671.1,100000,24,55.341
SLN,O,Sphere,None,Emulsion-Solvent Evaporation ,Negative,A549,Lung,Epithelial,Adult,L,MTT,TetrazoliumSalt,4674.1,100000,24,21.236
SLN,O,Sphere,None,Emulsion-Solvent Evaporation ,Negative,A549,Lung,Epithelial,Adult,L,MTT,TetrazoliumSalt,5624.7,100000,24,16.86
SLN,O,Sphere,None,Emulsion-Solvent Evaporation ,Negative,A549,Lung,Epithelial,Adult,L,MTT,TetrazoliumSalt,7861.4,100000,24,8.2368
SLN,O,Sphere,None,Emulsion-Solvent Evaporation ,Negative,A549,Lung,Epithelial,Adult,L,MTT,TetrazoliumSalt,14015.2,100000,24,8.1081
SLN,O,Sphere,None,Emulsion-Solvent Evaporation ,Negative,A549,Lung,Epithelial,Adult,L,NRU,TetrazoliumSalt,823.5,100000,24,83.784
SLN,O,Sphere,None,Emulsion-Solvent Evaporation ,Negative,A549,Lung,Epithelial,Adult,L,NRU,TetrazoliumSalt,1462.8,100000,24,80.18
SLN,O,Sphere,None,Emulsion-Solvent Evaporation ,Negative,A549,Lung,Epithelial,Adult,L,NRU,TetrazoliumSalt,2607.3,100000,24,59.974
SLN,O,Sphere,None,Emulsion-Solvent Evaporation ,Negative,A549,Lung,Epithelial,Adult,L,NRU,TetrazoliumSalt,3671.1,100000,24,29.601
SLN,O,Sphere,None,Emulsion-Solvent Evaporation ,Negative,A549,Lung,Epithelial,Adult,L,NRU,TetrazoliumSalt,4674.1,100000,24,18.79
SLN,O,Sphere,None,Emulsion-Solvent Evaporation ,Negative,A549,Lung,Epithelial,Adult,L,NRU,TetrazoliumSalt,5624.7,100000,24,19.305
SLN,O,Sphere,None,Emulsion-Solvent Evaporation ,Negative,A549,Lung,Epithelial,Adult,L,NRU,TetrazoliumSalt,7861.4,100000,24,15.83
SLN,O,Sphere,None,Emulsion-Solvent Evaporation ,Negative,A549,Lung,Epithelial,Adult,L,NRU,TetrazoliumSalt,14015.2,100000,24,18.275
SLN,O,Sphere,CTAB,Multiple Emulsion Method,Positive,Caco-2,Colon,Epithelial,Adult,L,AlamarBlue,AlamarBlue,66,5000,24,4.3403
SLN,O,Sphere,CTAB,Multiple Emulsion Method,Positive,Caco-2,Colon,Epithelial,Adult,L,AlamarBlue,AlamarBlue,165,5000,24,4.6875
SLN,O,Sphere,CTAB,Multiple Emulsion Method,Positive,Caco-2,Colon,Epithelial,Adult,L,AlamarBlue,AlamarBlue,330,5000,24,5.2083
SLN,O,Sphere,CTAB,Multiple Emulsion Method,Positive,Caco-2,Colon,Epithelial,Adult,L,AlamarBlue,AlamarBlue,660,5000,24,3.2986
SLN,O,Sphere,DDAB,Multiple Emulsion Method,Positive,Caco-2,Colon,Epithelial,Adult,L,AlamarBlue,AlamarBlue,66,5000,24,99.132
SLN,O,Sphere,DDAB,Multiple Emulsion Method,Positive,Caco-2,Colon,Epithelial,Adult,L,AlamarBlue,AlamarBlue,165,5000,24,92.882
SLN,O,Sphere,DDAB,Multiple Emulsion Method,Positive,Caco-2,Colon,Epithelial,Adult,L,AlamarBlue,AlamarBlue,330,5000,24,77.431
SLN,O,Sphere,DDAB,Multiple Emulsion Method,Positive,Caco-2,Colon,Epithelial,Adult,L,AlamarBlue,AlamarBlue,660,5000,24,51.91
SLN,O,Sphere,CTAB,Multiple Emulsion Method,Positive,HepG2,Liver,Epithelial,Adult,L,AlamarBlue,AlamarBlue,66,5000,24,7.4468
SLN,O,Sphere,CTAB,Multiple Emulsion Method,Positive,HepG2,Liver,Epithelial,Adult,L,AlamarBlue,AlamarBlue,165,5000,24,7.6241
SLN,O,Sphere,CTAB,Multiple Emulsion Method,Positive,HepG2,Liver,Epithelial,Adult,L,AlamarBlue,AlamarBlue,330,5000,24,5.8511
SLN,O,Sphere,CTAB,Multiple Emulsion Method,Positive,HepG2,Liver,Epithelial,Adult,L,AlamarBlue,AlamarBlue,660,5000,24,5.4965
SLN,O,Sphere,DDAB,Multiple Emulsion Method,Positive,HepG2,Liver,Epithelial,Adult,L,AlamarBlue,AlamarBlue,66,5000,24,91.844
SLN,O,Sphere,DDAB,Multiple Emulsion Method,Positive,HepG2,Liver,Epithelial,Adult,L,AlamarBlue,AlamarBlue,165,5000,24,93.44
SLN,O,Sphere,DDAB,Multiple Emulsion Method,Positive,HepG2,Liver,Epithelial,Adult,L,AlamarBlue,AlamarBlue,330,5000,24,63.298
SLN,O,Sphere,DDAB,Multiple Emulsion Method,Positive,HepG2,Liver,Epithelial,Adult,L,AlamarBlue,AlamarBlue,660,5000,24,46.986
SLN,O,Sphere,CTAB,Multiple Emulsion Method,Positive,MCF-7,Breast,Epithelial,Adult,L,AlamarBlue,AlamarBlue,66,5000,24,3.3841
